"","Loan_Term","Income","Age","Status_marital","Type_residence","Red_flag","Type_employment","school","default","Time_to_default","delta"
"3714",24,3144,5,3,5,1,2,4,0,20,0
"3715",24,3149.24,5,3,7,1,2,6,0,20,0
"3716",37,3149.65,7,5,5,1,2,4,1,10,1
"3717",37,3149.65,7,5,5,1,2,4,1,0,1
"3718",48,3150,5,3,2,1,2,1,0,44,0
"3719",60,3156.66,4,2,5,1,2,5,1,16,1
"3720",48,3160,6,3,7,1,2,4,0,44,0
"3721",48,3165,6,3,3,1,2,2,0,44,0
"3722",60,3166.66,7,4,4,1,2,4,0,56,0
"3723",60,3175.96,7,2,5,1,2,4,0,56,0
"3724",24,3176,6,3,5,1,2,6,0,20,0
"3725",36,3177.07,4,3,3,1,2,6,0,32,0
"3726",60,3179.29,6,4,5,2,2,4,1,9,1
"3727",60,3179.29,6,4,5,2,2,4,1,0,1
"3728",50,3180,5,3,5,1,2,3,0,46,0
"3729",48,3180.33,4,3,2,1,2,4,0,44,0
"3730",60,3183.15,7,5,5,1,2,1,0,56,0
"3731",12,3184.25,4,3,2,1,2,9,0,8,0
"3732",48,3186.26,4,3,4,1,2,4,0,44,0
"3733",48,3188.5,5,3,7,1,2,5,0,44,0
"3734",60,3191.03,4,3,3,1,2,5,0,56,0
"3735",48,3194.03,4,4,5,1,1,4,0,44,0
"3736",60,3195.3,5,3,5,1,2,4,0,56,0
"3737",48,3199,4,2,5,2,2,6,1,37,1
"3738",48,3199,4,2,3,1,2,6,0,44,0
"3739",48,3199,4,2,5,2,2,6,1,0,1
"3740",48,3200,6,3,2,2,2,4,0,44,0
"3741",48,3200,3,2,5,1,1,6,0,44,0
"3742",53,3200,4,2,5,2,1,4,1,5,1
"3743",37,3200,6,3,5,1,2,5,0,33,0
"3744",37,3200,3,3,3,1,2,6,0,33,0
"3745",48,3200,4,6,5,2,2,3,0,44,0
"3746",48,3200,5,3,5,1,2,4,0,44,0
"3747",60,3200,5,4,5,1,2,4,0,56,0
"3748",60,3200,4,6,7,1,1,5,0,56,0
"3749",35,3200,6,6,5,1,2,6,0,31,0
"3750",60,3200,5,2,5,2,2,4,1,2,1
"3751",60,3200,6,6,2,1,2,6,1,2,1
"3752",53,3200,4,2,5,2,1,4,1,0,1
"3753",48,3202.58,7,3,5,2,2,8,0,44,0
"3754",36,3203.93,7,3,5,1,2,1,0,32,0
"3755",60,3207.67,6,3,5,1,2,4,0,56,0
"3756",24,3210,4,2,5,1,2,4,0,20,0
"3757",48,3210.14,6,2,4,1,2,2,0,44,0
"3758",60,3210.31,4,3,5,2,2,6,0,56,0
"3759",48,3215,4,2,2,1,2,4,1,2,1
"3760",48,3215,4,2,2,1,2,4,1,0,1
"3761",48,3218.29,5,4,5,1,2,6,0,44,0
"3762",24,3219.83,7,4,5,1,1,4,0,20,0
"3763",48,3227.26,4,4,5,1,2,6,0,44,0
"3764",60,3228.28,6,3,4,1,2,4,1,39,1
"3765",24,3231,5,3,5,1,2,6,0,20,0
"3766",48,3236.1,5,3,5,1,2,1,0,44,0
"3767",24,3238.3,3,2,3,1,2,6,0,20,0
"3768",60,3241.12,6,3,7,1,2,6,0,56,0
"3769",36,3241.44,7,2,5,1,2,8,0,32,0
"3770",24,3242.08,5,2,4,1,2,6,0,20,0
"3771",12,3245.95,6,3,2,1,2,6,0,8,0
"3772",60,3246.33,5,3,3,1,2,4,0,56,0
"3773",37,3250,5,2,3,1,2,5,0,33,0
"3774",12,3250,5,3,4,1,2,6,0,8,0
"3775",60,3250,6,2,5,1,2,4,0,56,0
"3776",60,3252.07,7,5,5,1,2,1,0,56,0
"3777",48,3254.6,4,3,3,1,2,4,0,44,0
"3778",12,3256.64,4,3,4,1,2,6,0,8,0
"3779",60,3257.95,4,3,7,2,2,6,0,56,0
"3780",24,3258,4,3,2,1,2,6,0,20,0
"3781",40,3261.17,4,2,4,1,2,4,0,36,0
"3782",60,3261.7,6,4,5,1,2,4,0,56,0
"3783",60,3267.3,4,3,4,2,2,4,0,56,0
"3784",60,3267.3,4,3,4,2,2,4,0,56,0
"3785",60,3273.48,7,2,5,1,2,4,0,56,0
"3786",60,3275,5,2,3,1,2,4,1,1,1
"3787",60,3275,5,2,3,1,2,4,1,0,1
"3788",24,3279.21,5,3,5,1,2,5,0,20,0
"3789",60,3280,4,2,2,1,1,6,0,56,0
"3790",24,3280.71,6,3,5,1,2,4,0,20,0
"3791",36,3281.49,4,2,4,1,2,6,0,32,0
"3792",60,3282.88,4,2,2,1,2,6,0,56,0
"3793",24,3283.33,4,3,7,1,2,6,0,20,0
"3794",18,3284.99,5,3,4,1,2,5,0,14,0
"3795",48,3289,4,3,5,1,2,6,0,44,0
"3796",48,3289,4,2,3,1,2,6,0,44,0
"3797",48,3290,5,3,4,1,2,4,0,44,0
"3798",25,3295.72,5,4,4,1,2,6,0,21,0
"3799",12,3297.05,4,2,5,2,2,4,0,8,0
"3800",24,3300,7,6,5,1,2,3,0,20,0
"3801",48,3300,4,6,5,1,2,5,0,44,0
"3802",24,3300.08,6,4,5,1,2,1,0,20,0
"3803",25,3303,4,2,3,1,1,8,0,21,0
"3804",49,3303.47,4,2,3,1,2,4,0,45,0
"3805",48,3305.48,6,2,5,1,1,6,1,39,1
"3806",48,3305.48,6,2,5,1,1,6,1,0,1
"3807",36,3308.23,6,2,5,1,2,4,0,32,0
"3808",48,3311,6,3,5,1,2,4,0,44,0
"3809",18,3315,7,5,5,1,2,2,0,14,0
"3810",48,3315.39,5,4,2,2,2,4,1,3,1
"3811",60,3320,5,3,5,1,2,6,0,56,0
"3812",24,3323.91,5,3,2,1,2,4,0,20,0
"3813",37,3325,4,2,5,1,2,4,0,33,0
"3814",60,3326.14,7,3,5,1,2,6,0,56,0
"3815",60,3326.22,5,3,7,1,2,6,0,56,0
"3816",48,3330,6,3,5,1,2,2,0,44,0
"3817",24,3330.64,5,3,4,2,2,6,0,20,0
"3818",37,3331.83,3,2,3,1,2,6,0,33,0
"3819",36,3331.87,6,4,3,1,2,8,0,32,0
"3820",48,3332.65,5,3,5,1,2,5,0,44,0
"3821",25,3333.33,4,3,4,1,2,5,0,21,0
"3822",24,3334.51,7,3,5,1,2,5,0,20,0
"3823",24,3335,6,3,4,1,2,2,0,20,0
"3824",60,3335.32,4,2,5,1,2,6,0,56,0
"3825",60,3336.56,7,3,5,2,2,4,0,56,0
"3826",48,3340,4,2,5,2,1,5,0,44,0
"3827",42,3340.76,4,3,3,1,2,6,0,38,0
"3828",12,3341.66,6,3,5,1,1,4,0,8,0
"3829",48,3343.62,4,2,4,1,2,4,0,44,0
"3830",48,3346,4,6,4,1,2,6,0,44,0
"3831",49,3348,4,3,5,1,2,6,0,45,0
"3832",36,3350,6,3,5,1,2,4,0,32,0
"3833",36,3350.83,4,3,2,1,2,6,0,32,0
"3834",48,3351.61,3,2,3,1,2,4,1,7,1
"3835",29,3352.92,6,3,5,1,2,3,0,25,0
"3836",24,3355.16,7,3,5,1,2,4,0,20,0
"3837",40,3357.46,5,3,5,1,2,4,0,36,0
"3838",48,3359.58,7,3,5,1,2,4,0,44,0
"3839",24,3360,4,2,5,1,2,6,0,20,0
"3840",48,3360,5,2,5,1,1,6,0,44,0
"3841",48,3360,4,3,5,1,2,6,1,32,1
"3842",48,3360,4,3,5,1,2,6,1,0,1
"3843",48,3365.31,5,3,5,2,2,4,0,44,0
"3844",60,3370,7,3,5,1,1,4,0,56,0
"3845",24,3372,5,3,7,1,1,6,0,20,0
"3846",36,3374.93,4,2,3,1,2,6,0,32,0
"3847",60,3380,7,3,5,2,2,1,0,56,0
"3848",48,3380.98,6,3,3,2,2,10,1,2,1
"3849",48,3381.22,6,3,5,1,2,2,0,44,0
"3850",60,3381.66,7,4,5,1,2,4,0,56,0
"3851",28,3382.77,7,3,5,1,2,6,0,24,0
"3852",24,3383.33,6,3,5,1,2,4,0,20,0
"3853",30,3384.32,5,4,4,2,2,5,0,26,0
"3854",25,3385,5,2,5,1,1,2,0,21,0
"3855",60,3385.5,5,2,5,1,2,6,0,56,0
"3856",24,3385.5,4,2,3,1,2,6,0,20,0
"3857",60,3388.45,6,3,5,2,2,6,0,56,0
"3858",60,3390.38,7,5,5,1,2,4,0,56,0
"3859",49,3391.66,5,3,5,1,2,4,0,45,0
"3860",24,3391.67,5,3,4,1,2,4,0,20,0
"3861",24,3392,7,3,5,1,2,4,0,20,0
"3862",60,3392,5,3,4,1,2,4,0,56,0
"3863",36,3393.85,7,4,5,1,2,1,0,32,0
"3864",48,3394.58,7,2,5,2,2,4,0,44,0
"3865",48,3399.31,7,3,5,1,2,4,0,44,0
"3866",55,3400,6,4,2,1,2,3,1,31,1
"3867",12,3410.07,5,3,3,1,2,6,0,8,0
"3868",60,3410.48,6,3,4,2,2,8,1,21,1
"3869",60,3410.48,6,3,4,2,2,8,1,0,1
"3870",60,3413.16,4,3,7,1,2,4,0,56,0
"3871",48,3414.65,6,3,5,2,2,6,0,44,0
"3872",18,3415,7,3,4,1,2,2,0,14,0
"3873",48,3415.28,6,6,7,1,2,1,0,44,0
"3874",60,3416.38,5,3,5,1,2,6,1,26,1
"3875",60,3416.38,5,3,5,1,2,6,1,0,1
"3876",49,3416.78,5,3,7,1,2,6,0,45,0
"3877",24,3423.33,6,5,5,2,2,6,0,20,0
"3878",60,3429.74,5,4,5,2,2,6,0,56,0
"3879",24,3431.91,5,2,7,2,2,8,0,20,0
"3880",36,3432,4,2,5,1,2,6,0,32,0
"3881",48,3433.33,4,2,2,1,1,4,1,19,1
"3882",48,3433.33,4,2,2,1,1,4,1,0,1
"3883",36,3434.43,5,2,3,1,2,6,0,32,0
"3884",36,3434.43,5,2,3,1,2,6,0,32,0
"3885",42,3436.26,6,3,5,2,2,4,0,38,0
"3886",24,3438.39,7,4,5,1,2,4,0,20,0
"3887",24,3439.21,6,3,2,1,2,4,0,20,0
"3888",36,3440,4,4,3,2,2,6,1,3,1
"3889",36,3440,4,4,3,2,2,6,1,0,1
"3890",53,3440.83,5,2,3,1,2,6,0,49,0
"3891",49,3441,6,3,4,1,2,2,0,45,0
"3892",24,3441.83,6,3,5,1,1,1,0,20,0
"3893",48,3442.31,7,2,2,2,2,4,0,44,0
"3894",48,3443.49,7,3,5,1,2,4,0,44,0
"3895",30,3447.5,4,3,5,1,1,3,0,26,0
"3896",48,3458.05,6,3,5,2,2,6,0,44,0
"3897",37,3461.66,5,3,5,1,2,4,0,33,0
"3898",39,3466.44,7,3,5,1,2,4,0,35,0
"3899",34,3466.62,4,4,3,1,2,5,0,30,0
"3900",36,3466.67,7,3,5,1,1,4,1,9,1
"3901",36,3466.67,7,3,5,1,1,4,1,0,1
"3902",48,3469.88,4,2,4,1,2,8,0,44,0
"3903",60,3478.92,3,2,3,1,2,3,1,28,1
"3904",60,3478.92,3,2,3,1,2,3,1,0,1
"3905",48,3479.82,4,2,2,1,2,6,0,44,0
"3906",30,3481.43,7,3,5,1,2,4,0,26,0
"3907",48,3481.65,3,2,3,1,2,5,0,44,0
"3908",60,3482.55,7,2,5,1,2,6,1,28,1
"3909",24,3488,7,3,5,1,2,6,0,20,0
"3910",60,3488.5,6,4,2,1,2,4,1,36,1
"3911",60,3488.5,6,4,2,1,2,4,1,0,1
"3912",60,3494.57,5,2,4,1,2,6,1,7,1
"3913",60,3494.57,5,2,4,1,2,6,1,0,1
"3914",60,3494.72,4,3,7,1,2,6,0,56,0
"3915",12,3496,6,3,5,1,2,6,0,8,0
"3916",37,3500,3,2,3,1,2,4,0,33,0
"3917",60,3500,5,2,3,2,1,2,0,56,0
"3918",60,3500,5,4,2,1,2,6,1,4,1
"3919",51,3500,4,2,3,1,2,6,1,19,1
"3920",48,3500,5,3,5,1,1,4,1,7,1
"3921",60,3500,6,3,4,1,1,4,1,3,1
"3922",60,3500,4,2,5,1,2,4,0,56,0
"3923",48,3500,7,3,7,1,1,4,1,33,1
"3924",48,3500,4,3,3,1,1,4,0,44,0
"3925",37,3500,4,6,5,1,2,3,0,33,0
"3926",60,3500,4,3,5,2,1,4,0,56,0
"3927",60,3500,4,3,5,2,1,4,0,56,0
"3928",48,3500,5,3,4,1,2,3,1,12,1
"3929",60,3500,5,3,5,1,2,1,0,56,0
"3930",60,3500,4,3,5,1,2,3,0,56,0
"3931",51,3500,4,3,4,1,1,6,1,31,1
"3932",48,3500,5,3,5,1,2,5,0,44,0
"3933",60,3500,5,2,4,1,1,4,0,56,0
"3934",24,3500,4,3,5,1,2,4,0,20,0
"3935",60,3500,4,2,2,1,2,4,0,56,0
"3936",48,3500,7,3,5,1,2,4,0,44,0
"3937",60,3500,4,3,4,2,2,6,1,16,1
"3938",48,3500,6,3,2,1,1,4,1,1,1
"3939",60,3500,6,3,5,1,2,4,0,56,0
"3940",48,3500,6,4,3,2,2,4,1,21,1
"3941",48,3500,6,3,3,2,2,4,0,44,0
"3942",37,3500,5,3,5,1,1,6,0,33,0
"3943",24,3500,4,2,3,1,2,5,0,20,0
"3944",37,3500,4,3,5,1,2,1,0,33,0
"3945",49,3500,4,3,5,1,2,4,0,45,0
"3946",12,3500,4,3,5,1,2,4,0,8,0
"3947",60,3500,5,2,4,1,1,4,1,9,1
"3948",60,3500,5,2,4,1,1,4,0,56,0
"3949",60,3500,5,2,5,2,2,5,1,10,1
"3950",24,3500,6,3,5,1,2,4,0,20,0
"3951",36,3500,5,3,5,1,2,6,0,32,0
"3952",36,3500,4,2,4,1,2,6,0,32,0
"3953",48,3500,5,3,4,2,2,1,0,44,0
"3954",48,3500,5,3,5,2,1,2,0,44,0
"3955",18,3500,6,3,5,1,2,4,0,14,0
"3956",60,3500,3,4,5,1,2,4,1,12,1
"3957",48,3500,7,3,5,1,2,4,1,5,1
"3958",60,3500,6,3,5,1,2,4,0,56,0
"3959",60,3500,5,2,4,1,1,5,0,56,0
"3960",24,3500,6,3,5,1,2,3,0,20,0
"3961",48,3500,3,3,3,2,2,5,1,0,1
"3962",51,3500,4,3,4,1,1,6,1,0,1
"3963",60,3500,5,2,5,2,2,5,1,0,1
"3964",60,3502.41,7,5,5,1,2,6,0,56,0
"3965",48,3504.91,7,3,5,1,2,6,0,44,0
"3966",48,3506.29,4,2,2,1,2,3,1,7,1
"3967",48,3506.29,4,2,2,1,2,3,1,0,1
"3968",48,3514.33,5,3,5,2,2,5,0,44,0
"3969",60,3516.06,6,3,5,1,2,5,0,56,0
"3970",40,3520.44,6,3,5,1,2,8,0,36,0
"3971",48,3522,5,6,2,1,2,4,0,44,0
"3972",48,3523.95,5,4,5,1,2,8,0,44,0
"3973",48,3524.93,7,3,5,1,2,2,0,44,0
"3974",60,3527,3,2,4,1,2,6,1,43,1
"3975",24,3531.87,5,3,5,2,1,5,0,20,0
"3976",36,3535.67,5,5,3,1,2,5,0,32,0
"3977",60,3543.47,5,2,3,2,2,8,0,56,0
"3978",48,3544,5,6,4,1,1,6,0,44,0
"3979",24,3548.21,7,3,5,1,2,6,0,20,0
"3980",36,3550,4,3,5,2,2,6,0,32,0
"3981",60,3553.02,7,3,5,1,2,4,0,56,0
"3982",48,3557.9,4,2,5,1,2,6,1,42,1
"3983",48,3557.9,4,2,5,1,2,6,1,0,1
"3984",40,3559.16,5,3,5,1,2,5,0,36,0
"3985",60,3560.74,5,3,7,1,2,4,0,56,0
"3986",24,3564.04,5,3,4,1,2,4,0,20,0
"3987",36,3565,6,3,7,1,2,4,0,32,0
"3988",60,3565.67,4,2,5,2,2,6,1,26,1
"3989",48,3566.2,7,3,5,1,2,5,0,44,0
"3990",30,3566.42,7,3,5,1,2,4,0,26,0
"3991",24,3567.2,6,3,2,1,2,6,0,20,0
"3992",49,3568.26,7,3,5,1,2,6,0,45,0
"3993",60,3569.38,5,3,2,1,2,8,0,56,0
"3994",60,3570,4,3,5,2,1,2,0,56,0
"3995",60,3571.45,5,3,4,1,2,3,0,56,0
"3996",52,3572.26,5,6,5,1,2,6,0,48,0
"3997",60,3572.39,6,2,4,1,2,4,0,56,0
"3998",37,3575,7,3,5,1,2,4,0,33,0
"3999",60,3576.67,7,4,2,2,2,4,0,56,0
"4000",45,3576.67,7,4,2,2,2,4,0,41,0
"4001",48,3577.93,6,3,5,1,2,6,1,30,1
"4002",48,3578.98,3,3,7,1,2,6,0,44,0
"4003",36,3579,6,3,5,1,2,4,0,32,0
"4004",60,3580,5,3,4,1,1,2,0,56,0
"4005",44,3580.91,7,6,5,1,2,8,1,39,1
"4006",44,3580.91,7,6,5,1,2,8,1,0,1
"4007",36,3581.85,5,3,2,1,2,6,0,32,0
"4008",49,3583.79,5,3,5,1,2,5,0,45,0
"4009",60,3585,6,3,3,1,2,5,0,56,0
"4010",48,3587.8,7,3,4,2,2,4,1,25,1
"4011",37,3588.2,4,2,3,1,2,8,0,33,0
"4012",60,3596.25,5,3,5,2,2,5,0,56,0
"4013",48,3600,4,2,2,1,2,4,0,44,0
"4014",40,3600,5,2,4,2,2,6,0,36,0
"4015",60,3600,4,2,4,1,2,4,0,56,0
"4016",18,3600,2,2,3,1,1,5,0,14,0
"4017",24,3600,4,3,3,1,1,6,0,20,0
"4018",48,3602.04,7,3,2,1,2,6,0,44,0
"4019",42,3603.12,6,2,5,1,2,6,0,38,0
"4020",12,3608.67,6,3,5,1,2,6,0,8,0
"4021",60,3611.17,4,3,5,1,2,5,0,56,0
"4022",36,3614.16,7,3,5,1,2,2,0,32,0
"4023",24,3615,7,3,5,1,2,4,0,20,0
"4024",14,3616.29,5,2,3,1,2,6,0,10,0
"4025",60,3616.74,7,4,5,2,2,1,0,56,0
"4026",37,3622.32,5,3,4,2,2,2,0,33,0
"4027",48,3627.68,6,3,5,1,2,4,0,44,0
"4028",48,3629,7,2,5,2,2,4,1,10,1
"4029",51,3630.37,5,3,4,1,2,6,0,47,0
"4030",48,3630.63,7,4,5,1,2,6,0,44,0
"4031",60,3632,4,2,3,1,2,4,0,56,0
"4032",60,3632.64,6,3,6,1,2,6,0,56,0
"4033",13,3634.75,7,2,5,1,2,3,0,9,0
"4034",48,3636.56,5,4,5,1,2,6,0,44,0
"4035",60,3637.84,4,2,3,1,2,8,0,56,0
"4036",37,3640,5,4,2,2,2,6,0,33,0
"4037",60,3640.66,5,2,5,1,1,1,1,23,1
"4038",12,3642,4,3,4,1,2,5,0,8,0
"4039",36,3642,7,5,5,1,2,6,0,32,0
"4040",49,3643.13,6,3,5,1,2,6,0,45,0
"4041",60,3645,5,3,5,1,2,4,0,56,0
"4042",60,3647.5,6,3,5,1,1,1,0,56,0
"4043",60,3650,4,4,5,1,2,5,0,56,0
"4044",60,3650.03,6,5,5,1,2,1,0,56,0
"4045",60,3650.82,7,3,5,2,2,4,0,56,0
"4046",60,3662.46,4,2,3,1,2,5,0,56,0
"4047",46,3664.61,6,2,2,1,2,7,0,42,0
"4048",60,3669.64,7,3,5,1,2,4,0,56,0
"4049",24,3670.5,6,4,5,1,2,5,0,20,0
"4050",60,3672.5,6,3,5,1,2,6,0,56,0
"4051",60,3673.74,4,2,3,1,2,5,0,56,0
"4052",60,3676.84,4,2,5,2,2,7,0,56,0
"4053",60,3676.84,4,2,3,1,2,8,0,56,0
"4054",18,3679.13,7,3,5,1,2,5,0,14,0
"4055",60,3679.83,5,3,5,2,2,2,0,56,0
"4056",60,3680,5,5,5,1,2,1,0,56,0
"4057",60,3683,6,3,3,1,2,4,1,2,1
"4058",60,3683.33,4,2,3,1,1,5,1,0,1
"4059",48,3685,4,2,5,1,2,6,0,44,0
"4060",49,3685.03,7,3,5,1,2,4,0,45,0
"4061",60,3685.5,7,3,5,2,2,2,0,56,0
"4062",60,3686.57,7,3,5,1,2,3,0,56,0
"4063",60,3689.17,6,5,5,2,2,3,0,56,0
"4064",48,3690,5,3,5,1,2,6,0,44,0
"4065",48,3693.8,5,3,5,1,2,6,0,44,0
"4066",60,3694.2,5,3,5,2,2,4,0,56,0
"4067",60,3699.67,3,2,4,1,2,5,1,8,1
"4068",60,3699.67,3,2,4,1,2,5,1,0,1
"4069",60,3699.7,7,3,4,1,2,8,0,56,0
"4070",38,3700,5,3,4,1,2,4,0,34,0
"4071",36,3700.19,6,3,7,1,2,6,0,32,0
"4072",48,3701,4,2,3,1,2,5,0,44,0
"4073",60,3704.99,5,3,2,1,2,4,1,7,1
"4074",60,3707,4,6,2,1,2,6,0,56,0
"4075",48,3713.32,6,3,2,1,2,5,0,44,0
"4076",36,3713.5,7,5,5,1,2,2,0,32,0
"4077",36,3717.44,7,3,5,2,2,4,0,32,0
"4078",60,3717.95,7,4,5,2,2,1,1,15,1
"4079",36,3718.61,7,3,5,1,2,6,0,32,0
"4080",13,3720.5,5,3,5,1,2,4,0,9,0
"4081",60,3722.67,4,2,5,1,2,2,0,56,0
"4082",60,3725,7,3,2,1,2,6,1,20,1
"4083",24,3725.42,4,3,3,1,2,6,0,20,0
"4084",36,3730.83,4,3,4,1,2,4,0,32,0
"4085",32,3731.28,6,2,3,1,2,4,0,28,0
"4086",60,3733.33,5,3,4,1,1,1,1,7,1
"4087",60,3734.36,5,3,5,1,2,6,0,56,0
"4088",24,3735,5,3,7,1,2,6,0,20,0
"4089",60,3735,4,2,2,1,2,6,0,56,0
"4090",30,3735,3,2,2,1,2,6,0,26,0
"4091",37,3736.9,4,3,5,1,2,8,0,33,0
"4092",36,3738.52,5,3,5,2,2,8,0,32,0
"4093",36,3740.49,4,2,5,1,2,6,0,32,0
"4094",60,3747.68,5,4,5,1,2,6,0,56,0
"4095",51,3750,5,3,2,1,2,5,0,47,0
"4096",36,3750,5,3,5,1,2,4,0,32,0
"4097",36,3751.72,5,3,5,1,2,4,0,32,0
"4098",60,3766.66,5,2,5,1,2,4,1,3,1
"4099",60,3766.66,5,2,5,1,2,4,1,0,1
"4100",37,3769,5,3,2,1,2,6,0,33,0
"4101",60,3773.1,6,3,4,2,2,4,0,56,0
"4102",60,3774.04,5,4,5,2,2,6,0,56,0
"4103",52,3780,6,6,3,1,2,4,0,48,0
"4104",24,3780,6,6,5,1,2,3,0,20,0
"4105",24,3780.88,5,3,5,1,2,4,0,20,0
"4106",60,3784.04,7,4,5,1,2,6,0,56,0
"4107",60,3785.32,7,6,5,2,2,6,0,56,0
"4108",60,3786.08,5,3,2,1,2,2,0,56,0
"4109",60,3788.57,4,2,6,2,2,6,0,56,0
"4110",36,3793,4,3,5,1,2,8,0,32,0
